"  User:  Javier Ressogola    Last Refresh:  Saturday, November 1, 2025, 0:00:00",,,,,,,
OrderID,CustomerID,CustomerName,ProductID,Quantity,OrderDate,RequestedDeliveryDate,Comments
O174218,C0762,Customer 762,P0035,15,2025-10-28,2025-10-31,Pay in 90 days
O174219,C0964,Customer 964,P0071,8,10-15-2025,18/10/2025,Inform customer once order is sent
O174220,C0878,Customer 878,P0799,17,24/10/2025,11-02-2025,Pay in 90 days
O174221,C0699,Customer 699,P0034,15,2025-10-07,10-11-2025,
O174222,C0571,Customer 571,P0529,11,10-09-2025,12/10/2025,Pay in 90 days
O174223,C0047,Customer 47,P0859,1,10-22-2025,2025-11-01,Inform customer once order is sent
O174224,C0517,Customer 517,P0225,5,01/10/2025,2025-10-06,Inform customer once order is sent
O174225,C0008,Customer 8,P0312,6,10/10/2025,2025-10-12,
O174226,C0934,Customer 934,P0138,7,01/10/2025,07/10/2025,Pay in 90 days
O174227,C0185,Customer 185,P0196,11,26/10/2025,05/11/2025,Pay in 90 days
O174228,C0461,Customer 461,P0576,5,10-07-2025,10-08-2025,
O174229,C0912,Customer 912,P0483,3,10-01-2025,10-04-2025,Inform customer once order is sent
O174230,C0652,Customer 652,P0458,7,02/10/2025,10-06-2025,Inform customer once order is sent
O174231,C0417,Customer 417,P0848,1,2025-10-16,10-24-2025,Inform customer once order is sent
O174232,C0014,Customer 14,P0764,1,28/10/2025,2025-11-02,Inform customer once order is sent
O174233,C0615,Customer 615,P0761,8,2025-10-06,10-15-2025,Inform customer once order is sent
O174234,C0003,Customer 3,P0638,17,10-07-2025,10-16-2025,
O174235,C0079,Customer 79,P0826,15,2025-10-07,08/10/2025,Pay in 90 days
O174236,C0063,Customer 63,P0437,6,05/10/2025,2025-10-15,
O174237,C0678,Customer 678,P0448,4,02/10/2025,10-05-2025,Pay in 90 days
O174238,C0703,Customer 703,P0573,13,22/10/2025,31/10/2025,
O174239,C0443,Customer 443,P0562,14,2025-10-17,27/10/2025,Pay in 90 days
O174240,C0813,Customer 813,P0731,11,12/10/2025,10-13-2025,Inform customer once order is sent
O174241,C0700,Customer 700,P0799,1,2025-10-17,18/10/2025,Inform customer once order is sent
O174242,C0907,Customer 907,P0756,2,2025-10-22,31/10/2025,Pay in 90 days
O174243,C0267,Customer 267,P0574,6,10-22-2025,2025-10-24,Inform customer once order is sent
O174244,C0985,Customer 985,P0368,6,10/10/2025,2025-10-12,
O174245,C0394,Customer 394,P0820,14,2025-10-20,24/10/2025,
O174246,C0685,Customer 685,P0728,18,05/10/2025,15/10/2025,
O174247,C0307,Customer 307,P0301,10,10-09-2025,10-16-2025,Pay in 90 days
O174248,C0536,Customer 536,P0122,8,2025-10-10,2025-10-15,Pay in 90 days
O174249,C0005,Customer 5,P0385,16,2025-10-17,2025-10-23,Inform customer once order is sent
O174250,C0555,Customer 555,P0689,1,2025-10-15,2025-10-18,
O174251,C0819,Customer 819,P0330,17,2025-10-21,2025-10-29,Pay in 90 days
O174252,C0691,Customer 691,P0690,8,15/10/2025,10-24-2025,Inform customer once order is sent
O174253,C0683,Customer 683,P0285,14,02/10/2025,2025-10-11,Inform customer once order is sent
O174254,C0692,Customer 692,P0404,8,2025-10-03,05/10/2025,Pay in 90 days
O174255,C0941,Customer 941,P0362,4,10-20-2025,28/10/2025,Inform customer once order is sent
O174256,C0048,Customer 48,P0316,20,2025-10-10,13/10/2025,Inform customer once order is sent
O174257,C0082,Customer 82,P0354,20,22/10/2025,10-31-2025,Inform customer once order is sent
O174258,C0787,Customer 787,P0283,1,06/10/2025,10-11-2025,Pay in 90 days
O174259,C0720,Customer 720,P0504,19,2025-10-16,2025-10-19,
O174260,C0342,Customer 342,P0405,9,28/10/2025,2025-11-07,Pay in 90 days
O174261,C0176,Customer 176,P0525,13,10-02-2025,2025-10-08,Pay in 90 days
O174262,C0965,Customer 965,P0013,10,15/10/2025,10-18-2025,Inform customer once order is sent
O174263,C0921,Customer 921,P0640,8,02/10/2025,10/10/2025,
O174264,C0760,Customer 760,P0508,18,2025-10-11,17/10/2025,
O174265,C0187,Customer 187,P0197,18,14/10/2025,10-24-2025,Pay in 90 days
O174266,C0347,Customer 347,P0568,17,12/10/2025,21/10/2025,
O174267,C0352,Customer 352,P0291,3,02/10/2025,11/10/2025,Inform customer once order is sent
O174268,C0416,Customer 416,P0694,9,2025-10-04,2025-10-14,Inform customer once order is sent
O174269,C0515,Customer 515,P0532,11,10-12-2025,19/10/2025,Pay in 90 days
O174270,C0943,Customer 943,P0200,20,10-04-2025,08/10/2025,Inform customer once order is sent
O174271,C0051,Customer 51,P0197,3,2025-10-12,2025-10-22,Inform customer once order is sent
O174272,C0877,Customer 877,P0635,3,10-14-2025,10-21-2025,Pay in 90 days
O174273,C0575,Customer 575,P0509,5,10-27-2025,06/11/2025,Inform customer once order is sent
O174274,C0160,Customer 160,P0488,18,2025-10-22,24/10/2025,Pay in 90 days
O174275,C0004,Customer 4,P0226,7,2025-10-12,2025-10-22,
O174276,C0302,Customer 302,P0795,9,23/10/2025,10-26-2025,
O174277,C0667,Customer 667,P0279,18,10-19-2025,2025-10-24,Inform customer once order is sent
O174278,C0441,Customer 441,P0463,1,14/10/2025,19/10/2025,Pay in 90 days
O174279,C0210,Customer 210,P0674,20,10-21-2025,10-24-2025,Inform customer once order is sent
O174280,C0085,Customer 85,P0164,18,10-06-2025,10-14-2025,Pay in 90 days
O174281,C0598,Customer 598,P0526,2,2025-10-23,2025-10-27,Inform customer once order is sent
O174282,C0051,Customer 51,P0222,20,10-22-2025,10-25-2025,Inform customer once order is sent
O174283,C0478,Customer 478,P0743,4,2025-10-06,10/10/2025,Pay in 90 days
O174284,C0159,Customer 159,P0339,4,2025-10-13,17/10/2025,
O174285,C0278,Customer 278,P0301,4,10-01-2025,10-05-2025,
O174286,C0702,Customer 702,P0440,4,27/10/2025,2025-11-01,Inform customer once order is sent
O174287,C0900,Customer 900,P0205,17,10-22-2025,10-26-2025,Inform customer once order is sent
O174288,C0973,Customer 973,P0465,10,2025-10-15,20/10/2025,
O174289,C0762,Customer 762,P0675,10,2025-10-20,10-29-2025,Pay in 90 days
O174290,C0936,Customer 936,P0726,6,09/10/2025,10-16-2025,Inform customer once order is sent
O174291,C0217,Customer 217,P0453,9,2025-10-24,2025-10-30,
O174292,C0944,Customer 944,P0364,6,10-05-2025,2025-10-11,
O174293,C0208,Customer 208,P0581,14,10/10/2025,10-18-2025,Inform customer once order is sent
O174294,C0205,Customer 205,P0191,10,03/10/2025,10-05-2025,Pay in 90 days
O174295,C0989,Customer 989,P0258,17,10-07-2025,11/10/2025,Pay in 90 days
O174296,C0033,Customer 33,P0836,1,28/10/2025,10-31-2025,
O174297,C0096,Customer 96,P0262,8,10-27-2025,28/10/2025,Pay in 90 days
O174298,C0713,Customer 713,P0842,6,2025-10-14,10-21-2025,Inform customer once order is sent
O174299,C0279,Customer 279,P0392,20,10-28-2025,2025-11-05,
O174300,C0913,Customer 913,P0273,5,2025-10-17,24/10/2025,
O174301,C0638,Customer 638,P0722,8,10-26-2025,10-31-2025,
O174302,C0997,Customer 997,P0699,12,2025-10-17,20/10/2025,
O174303,C0909,Customer 909,P0125,7,10-11-2025,12/10/2025,Pay in 90 days
O174304,C0510,Customer 510,P0016,20,12/10/2025,13/10/2025,Pay in 90 days
O174305,C0115,Customer 115,P0657,10,10-14-2025,10-18-2025,Inform customer once order is sent
O174306,C0381,Customer 381,P0732,11,10-22-2025,2025-10-31,Inform customer once order is sent
O174307,C0445,Customer 445,P0255,8,07/10/2025,2025-10-08,Inform customer once order is sent
O174308,C0357,Customer 357,P0802,13,2025-10-05,10-15-2025,Inform customer once order is sent
O174309,C0791,Customer 791,P0537,2,10-01-2025,10-10-2025,Inform customer once order is sent
O174310,C0068,Customer 68,P0041,8,27/10/2025,04/11/2025,
O174311,C0031,Customer 31,P0848,11,2025-10-28,10-30-2025,Pay in 90 days
O174312,C0591,Customer 591,P0638,7,2025-10-16,21/10/2025,
O174313,C0459,Customer 459,P0790,20,10-27-2025,10-30-2025,
O174314,C0999,Customer 999,P0295,3,2025-10-25,27/10/2025,Pay in 90 days
O174315,C0398,Customer 398,P0420,2,2025-10-16,10-18-2025,
O174316,C0439,Customer 439,P0756,19,11/10/2025,2025-10-20,Inform customer once order is sent
O174317,C0405,Customer 405,P0605,18,23/10/2025,2025-10-27,
O174318,C0022,Customer 22,P0126,9,12/10/2025,2025-10-13,Pay in 90 days
O174319,C0573,Customer 573,P0872,3,2025-10-09,10-10-2025,Inform customer once order is sent
O174320,C0390,Customer 390,P0794,18,2025-10-18,20/10/2025,Pay in 90 days
O174321,C0453,Customer 453,P0804,12,2025-10-01,2025-10-02,Inform customer once order is sent
O174322,C0981,Customer 981,P0676,15,07/10/2025,15/10/2025,Inform customer once order is sent
O174323,C0599,Customer 599,P0097,17,2025-10-05,10-15-2025,Pay in 90 days
O174324,C0433,Customer 433,P0435,10,08/10/2025,10-12-2025,Inform customer once order is sent
O174325,C0610,Customer 610,P0461,2,10-24-2025,2025-10-31,
O174326,C0479,Customer 479,P0571,10,11/10/2025,2025-10-17,Inform customer once order is sent
O174327,C0692,Customer 692,P0589,6,2025-10-26,10-27-2025,Inform customer once order is sent
O174328,C0245,Customer 245,P0551,4,10-25-2025,2025-11-01,
O174329,C0018,Customer 18,P0070,10,10-12-2025,2025-10-18,Pay in 90 days
O174330,C0630,Customer 630,P0706,16,10-27-2025,2025-10-30,Pay in 90 days
O174331,C0607,Customer 607,P0472,14,2025-10-16,10-20-2025,Inform customer once order is sent
O174332,C0631,Customer 631,P0384,14,2025-10-20,2025-10-24,Inform customer once order is sent
O174333,C0823,Customer 823,P0026,12,16/10/2025,2025-10-21,Inform customer once order is sent
O174334,C0108,Customer 108,P0676,3,10-24-2025,10-25-2025,Pay in 90 days
O174335,C0452,Customer 452,P0309,14,10-11-2025,10-12-2025,Inform customer once order is sent
O174336,C0120,Customer 120,P0879,15,10-01-2025,05/10/2025,Inform customer once order is sent
O174337,C0637,Customer 637,P0812,9,2025-10-08,2025-10-10,
O174338,C0503,Customer 503,P0059,13,2025-10-26,27/10/2025,
O174339,C0355,Customer 355,P0427,15,2025-10-01,11/10/2025,Inform customer once order is sent
O174340,C0824,Customer 824,P0475,2,15/10/2025,2025-10-17,Inform customer once order is sent
O174341,C0876,Customer 876,P0762,11,27/10/2025,31/10/2025,Inform customer once order is sent
O174342,C0618,Customer 618,P0465,9,2025-10-08,2025-10-18,Inform customer once order is sent
O174343,C0489,Customer 489,P0323,7,10-18-2025,10-23-2025,Inform customer once order is sent
O174344,C0221,Customer 221,P0657,10,2025-10-08,2025-10-12,
O174345,C0453,Customer 453,P0472,17,21/10/2025,26/10/2025,
O174346,C0604,Customer 604,P0127,11,25/10/2025,31/10/2025,
O174347,C0246,Customer 246,P0890,6,2025-10-17,2025-10-19,Pay in 90 days
O174348,C0564,Customer 564,P0174,6,2025-10-16,2025-10-18,Pay in 90 days
O174349,C0214,Customer 214,P0631,12,19/10/2025,10-23-2025,Pay in 90 days
O174350,C0908,Customer 908,P0573,19,15/10/2025,2025-10-23,Pay in 90 days
O174351,C0910,Customer 910,P0521,16,10-18-2025,2025-10-25,
O174352,C0064,Customer 64,P0406,11,16/10/2025,19/10/2025,Pay in 90 days
O174353,C0037,Customer 37,P0712,5,10-01-2025,07/10/2025,Inform customer once order is sent
O174354,C0280,Customer 280,P0309,5,10-26-2025,11-04-2025,Inform customer once order is sent
O174355,C0366,Customer 366,P0165,8,17/10/2025,10-24-2025,Inform customer once order is sent
O174356,C0127,Customer 127,P0282,7,2025-10-20,10-28-2025,Pay in 90 days
O174357,C0744,Customer 744,P0418,17,2025-10-04,10-14-2025,Pay in 90 days
O174358,C0548,Customer 548,P0466,3,10-01-2025,07/10/2025,Pay in 90 days
O174359,C0364,Customer 364,P0251,3,10-13-2025,10-14-2025,Pay in 90 days
O174360,C0696,Customer 696,P0669,11,05/10/2025,10-08-2025,Pay in 90 days
O174361,C0174,Customer 174,P0393,1,25/10/2025,10-26-2025,Inform customer once order is sent
O174362,C0854,Customer 854,P0160,17,10-05-2025,10-15-2025,Pay in 90 days
O174363,C0850,Customer 850,P0829,18,11/10/2025,21/10/2025,
O174364,C0848,Customer 848,P0676,3,2025-10-25,04/11/2025,Pay in 90 days
O174365,C0781,Customer 781,P0700,13,2025-10-24,2025-10-26,Pay in 90 days
O174366,C0243,Customer 243,P0239,10,06/10/2025,16/10/2025,
O174367,C0409,Customer 409,P0521,20,2025-10-20,2025-10-27,
O174368,C0104,Customer 104,P0761,10,10-14-2025,23/10/2025,Inform customer once order is sent
O174369,C0524,Customer 524,P0477,4,10-01-2025,10-08-2025,Inform customer once order is sent
O174370,C0284,Customer 284,P0434,8,10-23-2025,26/10/2025,Pay in 90 days
O174371,C0862,Customer 862,P0007,19,2025-10-13,2025-10-15,Pay in 90 days
O174372,C0254,Customer 254,P0740,19,14/10/2025,10-22-2025,
O174373,C0428,Customer 428,P0578,2,10-10-2025,12/10/2025,
O174374,C0621,Customer 621,P0595,14,10-21-2025,10-23-2025,Pay in 90 days
O174375,C0902,Customer 902,P0082,14,20/10/2025,2025-10-30,
O174376,C0763,Customer 763,P0030,10,2025-10-03,10-06-2025,Pay in 90 days
O174377,C0147,Customer 147,P0380,1,10-18-2025,10-22-2025,
O174378,C0361,Customer 361,P0761,9,24/10/2025,27/10/2025,
O174379,C0222,Customer 222,P0659,19,10-28-2025,2025-11-06,Inform customer once order is sent
O174380,C0954,Customer 954,P0104,16,03/10/2025,2025-10-05,Inform customer once order is sent
O174381,C0052,Customer 52,P0827,13,2025-10-18,10-21-2025,Inform customer once order is sent
O174382,C0484,Customer 484,P0593,8,10-27-2025,30/10/2025,Inform customer once order is sent
O174383,C0263,Customer 263,P0658,18,10-27-2025,2025-11-03,Pay in 90 days
O174384,C0570,Customer 570,P0408,3,2025-10-13,19/10/2025,Inform customer once order is sent
O174385,C0891,Customer 891,P0372,1,2025-10-13,2025-10-19,Inform customer once order is sent
O174386,C0201,Customer 201,P0756,14,2025-10-06,2025-10-11,
O174387,C0984,Customer 984,P0597,6,27/10/2025,10-30-2025,
O174388,C0756,Customer 756,P0839,9,10-03-2025,13/10/2025,Pay in 90 days
O174389,C0676,Customer 676,P0497,4,10-13-2025,14/10/2025,Pay in 90 days
O174390,C0134,Customer 134,P0716,18,2025-10-03,2025-10-09,Pay in 90 days
O174391,C0964,Customer 964,P0598,20,2025-10-26,11-05-2025,Pay in 90 days
O174392,C0202,Customer 202,P0189,3,15/10/2025,10-17-2025,
O174393,C0408,Customer 408,P0139,6,2025-10-11,18/10/2025,Pay in 90 days
O174394,C0579,Customer 579,P0265,13,2025-10-21,10-22-2025,Inform customer once order is sent
O174395,C0674,Customer 674,P0325,14,2025-10-08,2025-10-15,
O174396,C0669,Customer 669,P0023,15,2025-10-15,16/10/2025,Inform customer once order is sent
O174397,C0199,Customer 199,P0713,8,2025-10-06,10-07-2025,Pay in 90 days
O174398,C0649,Customer 649,P0256,3,06/10/2025,2025-10-11,Inform customer once order is sent
O174399,C0348,Customer 348,P0819,10,14/10/2025,10-20-2025,
O174400,C0872,Customer 872,P0188,14,01/10/2025,10-07-2025,
O174401,C0222,Customer 222,P0378,12,09/10/2025,2025-10-13,Pay in 90 days
O174402,C0845,Customer 845,P0506,16,2025-10-02,2025-10-06,Inform customer once order is sent
O174403,C0609,Customer 609,P0896,12,06/10/2025,13/10/2025,
O174404,C0717,Customer 717,P0292,13,2025-10-25,10-27-2025,Inform customer once order is sent
O174405,C0133,Customer 133,P0391,14,2025-10-02,08/10/2025,Inform customer once order is sent
O174406,C0720,Customer 720,P0800,3,2025-10-13,22/10/2025,
O174407,C0751,Customer 751,P0777,7,06/10/2025,10-12-2025,Pay in 90 days
O174408,C0541,Customer 541,P0158,19,2025-10-17,2025-10-25,Inform customer once order is sent
O174409,C0193,Customer 193,P0049,14,17/10/2025,2025-10-20,
O174410,C0699,Customer 699,P0036,5,08/10/2025,14/10/2025,
O174411,C0759,Customer 759,P0830,8,10-25-2025,10-26-2025,Pay in 90 days
O174412,C0789,Customer 789,P0795,13,10-06-2025,2025-10-08,
O174413,C0066,Customer 66,P0195,18,2025-10-14,2025-10-15,Pay in 90 days
O174414,C0685,Customer 685,P0761,12,09/10/2025,10-10-2025,
O174415,C0637,Customer 637,P0727,16,10-12-2025,2025-10-22,
O174416,C0185,Customer 185,P0634,10,2025-10-19,2025-10-23,Inform customer once order is sent
O174417,C0839,Customer 839,P0385,7,10-04-2025,09/10/2025,Pay in 90 days
O174418,C0443,Customer 443,P0748,20,10-07-2025,2025-10-11,
O174419,C0155,Customer 155,P0440,5,10-26-2025,10-27-2025,
O174420,C0274,Customer 274,P0839,1,10-21-2025,10-27-2025,
O174421,C0195,Customer 195,P0221,15,10-17-2025,18/10/2025,Inform customer once order is sent
O174422,C0010,Customer 10,P0547,7,21/10/2025,31/10/2025,Pay in 90 days
O174423,C0890,Customer 890,P0010,12,2025-10-25,11-01-2025,Inform customer once order is sent
O174424,C0107,Customer 107,P0866,15,10/10/2025,10-20-2025,Inform customer once order is sent
O174425,C0102,Customer 102,P0549,18,10-20-2025,29/10/2025,Pay in 90 days
O174426,C0352,Customer 352,P0820,3,2025-10-17,2025-10-19,Pay in 90 days
O174427,C0693,Customer 693,P0231,13,10-09-2025,12/10/2025,Inform customer once order is sent
O174428,C0133,Customer 133,P0495,9,2025-10-02,2025-10-11,
O174429,C0649,Customer 649,P0848,11,2025-10-10,2025-10-20,Inform customer once order is sent
O174430,C0536,Customer 536,P0515,8,2025-10-16,24/10/2025,Inform customer once order is sent
O174431,C0656,Customer 656,P0466,10,2025-10-18,2025-10-28,
O174432,C0180,Customer 180,P0490,12,2025-10-15,16/10/2025,Pay in 90 days
O174433,C0093,Customer 93,P0442,3,2025-10-02,10-04-2025,
O174434,C0421,Customer 421,P0098,7,10-22-2025,10-28-2025,
O174435,C0400,Customer 400,P0005,9,10-15-2025,2025-10-17,Pay in 90 days
O174436,C0298,Customer 298,P0603,11,05/10/2025,10-06-2025,Pay in 90 days
O174437,C0661,Customer 661,P0415,14,10-06-2025,10-08-2025,Inform customer once order is sent
O174438,C0253,Customer 253,P0001,19,10-11-2025,12/10/2025,
O174439,C0183,Customer 183,P0598,18,26/10/2025,11-04-2025,Inform customer once order is sent
O174440,C0991,Customer 991,P0618,13,03/10/2025,10-05-2025,Inform customer once order is sent
O174441,C0698,Customer 698,P0536,14,10/10/2025,10-17-2025,Pay in 90 days
O174442,C0805,Customer 805,P0744,8,11/10/2025,10-14-2025,Inform customer once order is sent
O174443,C0390,Customer 390,P0185,8,2025-10-28,11-02-2025,Inform customer once order is sent
O174444,C0367,Customer 367,P0017,14,2025-10-10,2025-10-11,
O174445,C0856,Customer 856,P0783,6,10-25-2025,2025-10-26,Inform customer once order is sent
O174446,C0211,Customer 211,P0226,6,2025-10-04,2025-10-11,Inform customer once order is sent
O174447,C0005,Customer 5,P0178,12,10-27-2025,2025-11-06,Pay in 90 days
O174448,C0217,Customer 217,P0582,3,10-27-2025,10-29-2025,Pay in 90 days
O174449,C0591,Customer 591,P0605,8,2025-10-19,21/10/2025,Pay in 90 days
O174450,C0371,Customer 371,P0678,2,10-28-2025,2025-10-31,Inform customer once order is sent
O174451,C0123,Customer 123,P0428,17,2025-10-09,15/10/2025,Inform customer once order is sent
O174452,C0745,Customer 745,P0157,9,10-11-2025,14/10/2025,Inform customer once order is sent
O174453,C0220,Customer 220,P0324,18,10-07-2025,2025-10-11,Inform customer once order is sent
O174454,C0832,Customer 832,P0630,4,2025-10-18,21/10/2025,Pay in 90 days
O174455,C0021,Customer 21,P0829,13,2025-10-26,01/11/2025,Pay in 90 days
O174456,C0382,Customer 382,P0346,16,2025-10-21,10-30-2025,
O174457,C0402,Customer 402,P0782,12,10-20-2025,10-21-2025,Pay in 90 days
O174458,C0550,Customer 550,P0876,4,10-11-2025,2025-10-16,Inform customer once order is sent
O174459,C0369,Customer 369,P0674,11,27/10/2025,2025-11-03,Pay in 90 days
O174460,C0987,Customer 987,P0449,18,2025-10-02,10-10-2025,Inform customer once order is sent
O174461,C0030,Customer 30,P0109,17,2025-10-19,2025-10-28,Pay in 90 days
O174462,C0941,Customer 941,P0769,18,10-16-2025,10-24-2025,Pay in 90 days
O174463,C0667,Customer 667,P0114,18,2025-10-01,10-06-2025,Pay in 90 days
O174464,C0146,Customer 146,P0156,16,2025-10-21,23/10/2025,Pay in 90 days
O174465,C0853,Customer 853,P0083,5,2025-10-26,11-01-2025,Inform customer once order is sent
O174466,C0966,Customer 966,P0716,4,05/10/2025,10/10/2025,
O174467,C0816,Customer 816,P0714,8,2025-10-03,05/10/2025,Inform customer once order is sent
O174468,C0782,Customer 782,P0594,13,08/10/2025,2025-10-13,Pay in 90 days
O174469,C0589,Customer 589,P0689,6,15/10/2025,2025-10-21,Pay in 90 days
O174470,C0395,Customer 395,P0320,3,10-05-2025,08/10/2025,Inform customer once order is sent
O174471,C0330,Customer 330,P0882,10,14/10/2025,10-17-2025,Inform customer once order is sent
